face_id,criminal_id,image_path,face_encoding,image_resolution,capture_angle,lighting_condition,facial_expression,beard_status,glasses_status,mask_status,capture_date,source_type,confidence_score
3441,CRM-IND-01586,mock_images/faces/CRM-IND-01586_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-01-12,Arrest Photo,0.8753
3442,CRM-IND-01587,mock_images/faces/CRM-IND-01587_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2023-07-18,Arrest Photo,0.8596
3443,CRM-IND-01588,mock_images/faces/CRM-IND-01588_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-05-20,Arrest Photo,0.8013
3444,CRM-IND-01589,mock_images/faces/CRM-IND-01589_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2022-08-18,Arrest Photo,0.9739
3445,CRM-IND-01590,mock_images/faces/CRM-IND-01590_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-05-25,Arrest Photo,0.9435
3446,CRM-IND-01591,mock_images/faces/CRM-IND-01591_face_1.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Serious,1,1,0,2023-11-02,Social Media,0.5524
3447,CRM-IND-01591,mock_images/faces/CRM-IND-01591_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Fearful,1,0,0,2022-08-15,Manual Upload,0.909
3448,CRM-IND-01591,mock_images/faces/CRM-IND-01591_face_3.jpg,<128d_vector_blob>,250x250,Front,Bright,Angry,0,0,0,2025-10-01,Surveillance,0.7194
3449,CRM-IND-01591,mock_images/faces/CRM-IND-01591_face_4.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,1,0,2022-04-27,CCTV,0.7409
3450,CRM-IND-01591,mock_images/faces/CRM-IND-01591_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-12-12,Arrest Photo,0.8373
3451,CRM-IND-01592,mock_images/faces/CRM-IND-01592_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2023-12-17,Arrest Photo,0.7966
3452,CRM-IND-01593,mock_images/faces/CRM-IND-01593_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2025-04-23,Arrest Photo,0.7582
3453,CRM-IND-01594,mock_images/faces/CRM-IND-01594_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2023-10-19,Arrest Photo,0.8131
3454,CRM-IND-01595,mock_images/faces/CRM-IND-01595_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2023-11-10,Arrest Photo,0.8189
3455,CRM-IND-01596,mock_images/faces/CRM-IND-01596_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-02-07,Arrest Photo,0.8049
3456,CRM-IND-01597,mock_images/faces/CRM-IND-01597_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-01-28,Arrest Photo,0.7876
3457,CRM-IND-01598,mock_images/faces/CRM-IND-01598_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-12-05,Arrest Photo,0.8917
3458,CRM-IND-01599,mock_images/faces/CRM-IND-01599_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Neutral,0,0,0,2024-01-24,Social Media,0.7981
3459,CRM-IND-01599,mock_images/faces/CRM-IND-01599_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-07-07,Arrest Photo,0.9246
3460,CRM-IND-01600,mock_images/faces/CRM-IND-01600_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-10-21,Arrest Photo,0.9416
3461,CRM-IND-01601,mock_images/faces/CRM-IND-01601_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-04-05,Arrest Photo,0.9166
3462,CRM-IND-01602,mock_images/faces/CRM-IND-01602_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-03-12,Arrest Photo,0.7505
3463,CRM-IND-01603,mock_images/faces/CRM-IND-01603_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Serious,0,0,0,2023-07-15,Arrest Photo,0.7729
3464,CRM-IND-01603,mock_images/faces/CRM-IND-01603_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2025-08-23,Arrest Photo,0.9253
3465,CRM-IND-01604,mock_images/faces/CRM-IND-01604_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-03-25,Arrest Photo,0.7612
3466,CRM-IND-01605,mock_images/faces/CRM-IND-01605_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-12-05,Arrest Photo,0.7717
3467,CRM-IND-01606,mock_images/faces/CRM-IND-01606_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-08-04,Arrest Photo,0.9252
3468,CRM-IND-01607,mock_images/faces/CRM-IND-01607_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Serious,0,1,0,2025-09-21,Social Media,0.5659
3469,CRM-IND-01607,mock_images/faces/CRM-IND-01607_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Serious,0,0,0,2023-02-09,CCTV,0.5987
3470,CRM-IND-01607,mock_images/faces/CRM-IND-01607_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-03-03,Arrest Photo,0.89
3471,CRM-IND-01608,mock_images/faces/CRM-IND-01608_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Neutral,1,0,0,2022-08-25,Arrest Photo,0.5593
3472,CRM-IND-01608,mock_images/faces/CRM-IND-01608_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-11-19,Arrest Photo,0.8266
3473,CRM-IND-01609,mock_images/faces/CRM-IND-01609_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2024-07-22,Arrest Photo,0.8934
3474,CRM-IND-01610,mock_images/faces/CRM-IND-01610_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-08-08,Arrest Photo,0.7914
3475,CRM-IND-01611,mock_images/faces/CRM-IND-01611_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-10-01,Arrest Photo,0.9265
3476,CRM-IND-01612,mock_images/faces/CRM-IND-01612_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2024-09-10,Arrest Photo,0.8798
3477,CRM-IND-01613,mock_images/faces/CRM-IND-01613_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2023-08-09,Arrest Photo,0.7668
3478,CRM-IND-01614,mock_images/faces/CRM-IND-01614_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2024-03-01,Arrest Photo,0.8142
3479,CRM-IND-01615,mock_images/faces/CRM-IND-01615_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2025-07-25,Arrest Photo,0.8156
3480,CRM-IND-01616,mock_images/faces/CRM-IND-01616_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-01-28,Arrest Photo,0.9423
3481,CRM-IND-01617,mock_images/faces/CRM-IND-01617_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-01-22,Arrest Photo,0.9536
3482,CRM-IND-01618,mock_images/faces/CRM-IND-01618_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Fearful,0,0,0,2024-06-30,CCTV,0.6544
3483,CRM-IND-01618,mock_images/faces/CRM-IND-01618_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Smiling,1,0,0,2025-08-14,Social Media,0.7158
3484,CRM-IND-01618,mock_images/faces/CRM-IND-01618_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-07-28,Arrest Photo,0.7668
3485,CRM-IND-01619,mock_images/faces/CRM-IND-01619_face_1.jpg,<128d_vector_blob>,250x250,Front,Normal,Serious,1,1,0,2025-07-09,Arrest Photo,0.635
3486,CRM-IND-01619,mock_images/faces/CRM-IND-01619_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-05-25,Arrest Photo,0.7727
3487,CRM-IND-01620,mock_images/faces/CRM-IND-01620_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Serious,0,0,0,2025-02-22,Surveillance,0.8818
3488,CRM-IND-01620,mock_images/faces/CRM-IND-01620_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Fearful,0,0,0,2023-12-10,CCTV,0.8154
3489,CRM-IND-01620,mock_images/faces/CRM-IND-01620_face_3.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,0,0,0,2024-03-28,Social Media,0.7451
3490,CRM-IND-01620,mock_images/faces/CRM-IND-01620_face_4.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Smiling,0,1,0,2023-12-24,Manual Upload,0.7896
3491,CRM-IND-01620,mock_images/faces/CRM-IND-01620_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-04-10,Arrest Photo,0.7968
3492,CRM-IND-01621,mock_images/faces/CRM-IND-01621_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-02-15,Arrest Photo,0.7585
3493,CRM-IND-01622,mock_images/faces/CRM-IND-01622_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-05-19,Arrest Photo,0.879
3494,CRM-IND-01623,mock_images/faces/CRM-IND-01623_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-11-03,Arrest Photo,0.8032
3495,CRM-IND-01624,mock_images/faces/CRM-IND-01624_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-08-25,Arrest Photo,0.7784
3496,CRM-IND-01625,mock_images/faces/CRM-IND-01625_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Serious,0,0,0,2022-05-24,Surveillance,0.684
3497,CRM-IND-01625,mock_images/faces/CRM-IND-01625_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Fearful,0,0,0,2025-12-23,CCTV,0.9419
3498,CRM-IND-01625,mock_images/faces/CRM-IND-01625_face_3.jpg,<128d_vector_blob>,250x250,Front,Artificial,Angry,0,0,0,2024-09-15,CCTV,0.6467
3499,CRM-IND-01625,mock_images/faces/CRM-IND-01625_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-06-13,Arrest Photo,0.7688
3500,CRM-IND-01626,mock_images/faces/CRM-IND-01626_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2024-02-06,Arrest Photo,0.8337
3501,CRM-IND-01627,mock_images/faces/CRM-IND-01627_face_1.jpg,<128d_vector_blob>,250x250,Front,Bright,Fearful,0,0,0,2024-03-19,Arrest Photo,0.5973
3502,CRM-IND-01627,mock_images/faces/CRM-IND-01627_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-10-25,Arrest Photo,0.8537
3503,CRM-IND-01628,mock_images/faces/CRM-IND-01628_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Angry,1,1,0,2023-05-20,Social Media,0.7283
3504,CRM-IND-01628,mock_images/faces/CRM-IND-01628_face_2.jpg,<128d_vector_blob>,250x250,Front,Normal,Serious,1,1,0,2024-10-25,Arrest Photo,0.6771
3505,CRM-IND-01628,mock_images/faces/CRM-IND-01628_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Neutral,1,1,0,2024-06-06,Arrest Photo,0.644
3506,CRM-IND-01628,mock_images/faces/CRM-IND-01628_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2024-05-11,Arrest Photo,0.7625
3507,CRM-IND-01629,mock_images/faces/CRM-IND-01629_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Angry,1,0,0,2024-03-10,Arrest Photo,0.8438
3508,CRM-IND-01629,mock_images/faces/CRM-IND-01629_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-02-24,Arrest Photo,0.8647
3509,CRM-IND-01630,mock_images/faces/CRM-IND-01630_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Fearful,1,0,0,2022-04-11,CCTV,0.8818
3510,CRM-IND-01630,mock_images/faces/CRM-IND-01630_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2023-05-31,Arrest Photo,0.9304
3511,CRM-IND-01631,mock_images/faces/CRM-IND-01631_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2023-11-05,Arrest Photo,0.9535
3512,CRM-IND-01632,mock_images/faces/CRM-IND-01632_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-05-03,Arrest Photo,0.9324
3513,CRM-IND-01633,mock_images/faces/CRM-IND-01633_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-11-18,Arrest Photo,0.9186
3514,CRM-IND-01634,mock_images/faces/CRM-IND-01634_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2023-05-22,Arrest Photo,0.9544
3515,CRM-IND-01635,mock_images/faces/CRM-IND-01635_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-04-02,Arrest Photo,0.9116
3516,CRM-IND-01636,mock_images/faces/CRM-IND-01636_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-07-25,Arrest Photo,0.7897
3517,CRM-IND-01637,mock_images/faces/CRM-IND-01637_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2022-07-14,Arrest Photo,0.8469
3518,CRM-IND-01638,mock_images/faces/CRM-IND-01638_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-06-26,Arrest Photo,0.7826
3519,CRM-IND-01639,mock_images/faces/CRM-IND-01639_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-06-19,Arrest Photo,0.87
3520,CRM-IND-01640,mock_images/faces/CRM-IND-01640_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2025-05-10,Arrest Photo,0.9493
3521,CRM-IND-01641,mock_images/faces/CRM-IND-01641_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-08-20,Arrest Photo,0.8706
3522,CRM-IND-01642,mock_images/faces/CRM-IND-01642_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2023-06-29,Arrest Photo,0.929
3523,CRM-IND-01643,mock_images/faces/CRM-IND-01643_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-06-30,Arrest Photo,0.9841
3524,CRM-IND-01644,mock_images/faces/CRM-IND-01644_face_1.jpg,<128d_vector_blob>,250x250,Front,Low light,Serious,1,0,0,2025-06-19,Social Media,0.7715
3525,CRM-IND-01644,mock_images/faces/CRM-IND-01644_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Angry,0,1,0,2025-11-25,Manual Upload,0.6178
3526,CRM-IND-01644,mock_images/faces/CRM-IND-01644_face_3.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Smiling,1,0,0,2022-02-15,CCTV,0.5674
3527,CRM-IND-01644,mock_images/faces/CRM-IND-01644_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-05-11,Arrest Photo,0.9326
3528,CRM-IND-01645,mock_images/faces/CRM-IND-01645_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-08-09,Arrest Photo,0.9881
3529,CRM-IND-01646,mock_images/faces/CRM-IND-01646_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,1,0,2024-01-07,Arrest Photo,0.8982
3530,CRM-IND-01647,mock_images/faces/CRM-IND-01647_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,1,0,2024-07-13,Arrest Photo,0.9231
3531,CRM-IND-01648,mock_images/faces/CRM-IND-01648_face_1.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Fearful,0,1,0,2024-04-28,Surveillance,0.8347
3532,CRM-IND-01648,mock_images/faces/CRM-IND-01648_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-06-13,Arrest Photo,0.9587
3533,CRM-IND-01649,mock_images/faces/CRM-IND-01649_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2023-11-09,Arrest Photo,0.7503
3534,CRM-IND-01650,mock_images/faces/CRM-IND-01650_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2025-02-03,Arrest Photo,0.9814
3535,CRM-IND-01651,mock_images/faces/CRM-IND-01651_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Serious,1,0,0,2023-01-29,Arrest Photo,0.5812
3536,CRM-IND-01651,mock_images/faces/CRM-IND-01651_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-10-21,Arrest Photo,0.9442
3537,CRM-IND-01652,mock_images/faces/CRM-IND-01652_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-10-17,Arrest Photo,0.8958
3538,CRM-IND-01653,mock_images/faces/CRM-IND-01653_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-02-15,Arrest Photo,0.7933
3539,CRM-IND-01654,mock_images/faces/CRM-IND-01654_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2023-09-10,Arrest Photo,0.8603
3540,CRM-IND-01655,mock_images/faces/CRM-IND-01655_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-01-31,Arrest Photo,0.9012
3541,CRM-IND-01656,mock_images/faces/CRM-IND-01656_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,0,0,0,2024-02-05,Manual Upload,0.9488
3542,CRM-IND-01656,mock_images/faces/CRM-IND-01656_face_2.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Fearful,1,0,0,2022-12-01,Surveillance,0.646
3543,CRM-IND-01656,mock_images/faces/CRM-IND-01656_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,1,0,2022-03-31,Arrest Photo,0.805
3544,CRM-IND-01657,mock_images/faces/CRM-IND-01657_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Fearful,0,0,0,2023-11-18,Manual Upload,0.8651
3545,CRM-IND-01657,mock_images/faces/CRM-IND-01657_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-11-03,Arrest Photo,0.9688
3546,CRM-IND-01658,mock_images/faces/CRM-IND-01658_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2023-02-13,Arrest Photo,0.7639
3547,CRM-IND-01659,mock_images/faces/CRM-IND-01659_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Neutral,1,1,0,2024-09-27,Surveillance,0.7178
3548,CRM-IND-01659,mock_images/faces/CRM-IND-01659_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2025-12-01,Arrest Photo,0.858
3549,CRM-IND-01660,mock_images/faces/CRM-IND-01660_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-12-12,Arrest Photo,0.8763
3550,CRM-IND-01661,mock_images/faces/CRM-IND-01661_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-01-04,Arrest Photo,0.7951
3551,CRM-IND-01662,mock_images/faces/CRM-IND-01662_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2023-09-27,Arrest Photo,0.9237
3552,CRM-IND-01663,mock_images/faces/CRM-IND-01663_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2023-04-04,Arrest Photo,0.7608
3553,CRM-IND-01664,mock_images/faces/CRM-IND-01664_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2022-02-17,Arrest Photo,0.7889
3554,CRM-IND-01665,mock_images/faces/CRM-IND-01665_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-05-30,Arrest Photo,0.8366
3555,CRM-IND-01666,mock_images/faces/CRM-IND-01666_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Fearful,0,0,0,2023-09-24,Social Media,0.7587
3556,CRM-IND-01666,mock_images/faces/CRM-IND-01666_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2024-01-04,Arrest Photo,0.9842
3557,CRM-IND-01667,mock_images/faces/CRM-IND-01667_face_1.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-07-09,Social Media,0.7995
3558,CRM-IND-01667,mock_images/faces/CRM-IND-01667_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Smiling,0,0,0,2024-12-04,Arrest Photo,0.802
3559,CRM-IND-01667,mock_images/faces/CRM-IND-01667_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-09-25,Arrest Photo,0.846
3560,CRM-IND-01668,mock_images/faces/CRM-IND-01668_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,1,0,2025-12-19,Arrest Photo,0.9203
3561,CRM-IND-01669,mock_images/faces/CRM-IND-01669_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2023-01-06,Arrest Photo,0.9204
3562,CRM-IND-01670,mock_images/faces/CRM-IND-01670_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-04-26,Arrest Photo,0.8312
3563,CRM-IND-01671,mock_images/faces/CRM-IND-01671_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-12-17,Arrest Photo,0.8602
3564,CRM-IND-01672,mock_images/faces/CRM-IND-01672_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,1,0,2025-07-13,Arrest Photo,0.9776
3565,CRM-IND-01673,mock_images/faces/CRM-IND-01673_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-07-07,Arrest Photo,0.7938
3566,CRM-IND-01674,mock_images/faces/CRM-IND-01674_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Serious,1,0,0,2022-07-24,CCTV,0.7563
3567,CRM-IND-01674,mock_images/faces/CRM-IND-01674_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Neutral,0,0,0,2025-07-27,Manual Upload,0.6603
3568,CRM-IND-01674,mock_images/faces/CRM-IND-01674_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-07-10,Arrest Photo,0.7775
3569,CRM-IND-01675,mock_images/faces/CRM-IND-01675_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-05-29,Arrest Photo,0.9559
3570,CRM-IND-01676,mock_images/faces/CRM-IND-01676_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-02-13,Arrest Photo,0.9655
3571,CRM-IND-01677,mock_images/faces/CRM-IND-01677_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-09-15,Arrest Photo,0.7622
3572,CRM-IND-01678,mock_images/faces/CRM-IND-01678_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Fearful,0,0,0,2025-10-05,CCTV,0.9045
3573,CRM-IND-01678,mock_images/faces/CRM-IND-01678_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Angry,1,0,0,2023-12-12,Social Media,0.7144
3574,CRM-IND-01678,mock_images/faces/CRM-IND-01678_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2022-06-07,Arrest Photo,0.8739
3575,CRM-IND-01679,mock_images/faces/CRM-IND-01679_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-05-06,Arrest Photo,0.7936
3576,CRM-IND-01680,mock_images/faces/CRM-IND-01680_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Fearful,1,0,0,2025-12-27,Social Media,0.8668
3577,CRM-IND-01680,mock_images/faces/CRM-IND-01680_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Fearful,0,1,0,2023-04-30,CCTV,0.8072
3578,CRM-IND-01680,mock_images/faces/CRM-IND-01680_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Serious,0,0,0,2023-04-02,Manual Upload,0.5763
3579,CRM-IND-01680,mock_images/faces/CRM-IND-01680_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2024-10-14,Arrest Photo,0.8383
3580,CRM-IND-01681,mock_images/faces/CRM-IND-01681_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-05-13,Arrest Photo,0.7792
3581,CRM-IND-01682,mock_images/faces/CRM-IND-01682_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-07-02,Arrest Photo,0.7967
3582,CRM-IND-01683,mock_images/faces/CRM-IND-01683_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-04-30,Arrest Photo,0.9013
3583,CRM-IND-01684,mock_images/faces/CRM-IND-01684_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Angry,0,0,0,2025-10-25,CCTV,0.9264
3584,CRM-IND-01684,mock_images/faces/CRM-IND-01684_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Serious,0,0,0,2025-07-09,CCTV,0.8299
3585,CRM-IND-01684,mock_images/faces/CRM-IND-01684_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-01-25,Arrest Photo,0.9792
3586,CRM-IND-01685,mock_images/faces/CRM-IND-01685_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-10-21,Arrest Photo,0.8604
3587,CRM-IND-01686,mock_images/faces/CRM-IND-01686_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2022-12-06,Arrest Photo,0.9837
